date,time,latitude,longitude,year,month,day,week,day_of_week,coordinates
2013-08-08,9:00:15 PM,41.927671666666704,-87.68910833333331,2013,8,8,32,3,"(41.927672, -87.689108)"
2013-08-08,9:00:25 PM,41.927234999999996,-87.68909000000001,2013,8,8,32,3,"(41.927235, -87.68909)"
2013-08-08,9:00:35 PM,41.9267916666667,-87.6890683333333,2013,8,8,32,3,"(41.926792, -87.689068)"
2013-08-08,9:00:45 PM,41.9264066666667,-87.68905500000001,2013,8,8,32,3,"(41.926407, -87.689055)"
2013-08-08,9:00:55 PM,41.925895000000004,-87.6890283333333,2013,8,8,32,3,"(41.925895, -87.689028)"
2013-08-08,9:02:05 PM,41.925145,-87.69261999999999,2013,8,8,32,3,"(41.925145, -87.69262)"
2013-08-08,9:02:15 PM,41.9254833333333,-87.6926283333333,2013,8,8,32,3,"(41.925483, -87.692628)"
2013-08-08,9:02:25 PM,41.925923333333294,-87.6926483333333,2013,8,8,32,3,"(41.925923, -87.692648)"
2013-08-08,9:02:35 PM,41.92627,-87.6926533333333,2013,8,8,32,3,"(41.92627, -87.692653)"
2013-08-08,9:02:45 PM,41.9266083333333,-87.6926733333333,2013,8,8,32,3,"(41.926608, -87.692673)"
2013-08-08,9:02:55 PM,41.9271516666667,-87.6926733333333,2013,8,8,32,3,"(41.927152, -87.692673)"
2013-08-08,9:03:05 PM,41.9276616666667,-87.6926666666667,2013,8,8,32,3,"(41.927662, -87.692667)"
2013-08-08,9:04:05 PM,41.9285533333333,-87.6927033333333,2013,8,8,32,3,"(41.928553, -87.692703)"
2013-08-08,9:04:15 PM,41.929016666666705,-87.69274166666669,2013,8,8,32,3,"(41.929017, -87.692742)"
2013-08-08,9:04:25 PM,41.9294266666667,-87.6927233333333,2013,8,8,32,3,"(41.929427, -87.692723)"
2013-08-08,9:04:35 PM,41.9296983333333,-87.6931733333333,2013,8,8,32,3,"(41.929698, -87.693173)"
2013-08-08,9:04:45 PM,41.929976666666704,-87.6937166666667,2013,8,8,32,3,"(41.929977, -87.693717)"
2013-08-08,9:04:55 PM,41.930091666666705,-87.69433000000001,2013,8,8,32,3,"(41.930092, -87.69433)"
2013-08-08,9:05:35 PM,41.930116666666706,-87.6961033333333,2013,8,8,32,3,"(41.930117, -87.696103)"
2013-08-08,9:05:45 PM,41.929915,-87.6962566666667,2013,8,8,32,3,"(41.929915, -87.696257)"
2013-08-08,9:05:55 PM,41.929555,-87.6962466666667,2013,8,8,32,3,"(41.929555, -87.696247)"
2013-08-08,9:06:05 PM,41.9291583333333,-87.6962416666667,2013,8,8,32,3,"(41.929158, -87.696242)"
2013-08-08,9:06:35 PM,41.928413333333296,-87.69623666666669,2013,8,8,32,3,"(41.928413, -87.696237)"
2013-08-08,9:06:45 PM,41.927965,-87.6962383333333,2013,8,8,32,3,"(41.927965, -87.696238)"
2013-08-08,9:06:55 PM,41.9275266666667,-87.6962216666667,2013,8,8,32,3,"(41.927527, -87.696222)"
2013-08-08,9:07:05 PM,41.9272,-87.69622,2013,8,8,32,3,"(41.9272, -87.69622)"
2013-08-08,9:07:15 PM,41.926866666666704,-87.6962083333333,2013,8,8,32,3,"(41.926867, -87.696208)"
2013-08-08,9:07:25 PM,41.926805,-87.6958983333333,2013,8,8,32,3,"(41.926805, -87.695898)"
2013-08-08,9:07:35 PM,41.926798333333295,-87.6953133333333,2013,8,8,32,3,"(41.926798, -87.695313)"
2013-08-08,9:07:45 PM,41.9268,-87.694755,2013,8,8,32,3,"(41.9268, -87.694755)"
2013-08-08,9:07:55 PM,41.9267883333333,-87.694195,2013,8,8,32,3,"(41.926788, -87.694195)"
2013-08-08,9:08:05 PM,41.9267916666667,-87.6936983333333,2013,8,8,32,3,"(41.926792, -87.693698)"
2013-08-08,9:08:15 PM,41.9267833333333,-87.6930683333333,2013,8,8,32,3,"(41.926783, -87.693068)"
2013-08-08,9:08:25 PM,41.9268116666667,-87.69252166666669,2013,8,8,32,3,"(41.926812, -87.692522)"
2013-08-08,9:08:35 PM,41.92680666666671,-87.6918966666667,2013,8,8,32,3,"(41.926807, -87.691897)"
2013-08-08,9:08:45 PM,41.9268033333333,-87.6913816666667,2013,8,8,32,3,"(41.926803, -87.691382)"
2013-08-08,9:08:55 PM,41.926798333333295,-87.6907316666667,2013,8,8,32,3,"(41.926798, -87.690732)"
2013-08-08,9:09:05 PM,41.9268083333333,-87.6902283333333,2013,8,8,32,3,"(41.926808, -87.690228)"
2013-08-08,9:09:15 PM,41.926805,-87.6896516666667,2013,8,8,32,3,"(41.926805, -87.689652)"
2013-08-08,9:09:25 PM,41.926823333333296,-87.68907,2013,8,8,32,3,"(41.926823, -87.68907)"
2013-08-08,9:12:55 PM,41.92714166666671,-87.6951316666667,2013,8,8,32,3,"(41.927142, -87.695132)"
2013-08-08,9:13:05 PM,41.92772,-87.6951433333333,2013,8,8,32,3,"(41.92772, -87.695143)"
2013-08-08,9:13:35 PM,41.928588333333295,-87.6951533333333,2013,8,8,32,3,"(41.928588, -87.695153)"
2013-08-08,9:13:45 PM,41.92909,-87.69516,2013,8,8,32,3,"(41.92909, -87.69516)"
2013-08-08,9:13:55 PM,41.929508333333295,-87.6951733333333,2013,8,8,32,3,"(41.929508, -87.695173)"
2013-08-08,9:14:05 PM,41.929809999999996,-87.69516999999999,2013,8,8,32,3,"(41.92981, -87.69517)"
2013-08-08,9:14:15 PM,41.929984999999995,-87.6952716666667,2013,8,8,32,3,"(41.929985, -87.695272)"
2013-08-08,9:14:25 PM,41.930003333333296,-87.6958783333333,2013,8,8,32,3,"(41.930003, -87.695878)"
2013-08-08,9:14:35 PM,41.9299216666667,-87.696375,2013,8,8,32,3,"(41.929922, -87.696375)"
2013-08-08,9:14:45 PM,41.929425,-87.69638,2013,8,8,32,3,"(41.929425, -87.69638)"
2013-08-08,9:14:55 PM,41.928903333333295,-87.696345,2013,8,8,32,3,"(41.928903, -87.696345)"
2013-08-08,9:16:05 PM,41.9282866666667,-87.6963416666667,2013,8,8,32,3,"(41.928287, -87.696342)"
2013-08-08,9:16:15 PM,41.9282,-87.6958583333333,2013,8,8,32,3,"(41.9282, -87.695858)"
2013-08-08,9:16:25 PM,41.928195,-87.69538,2013,8,8,32,3,"(41.928195, -87.69538)"
2013-08-08,9:16:35 PM,41.9281983333333,-87.694755,2013,8,8,32,3,"(41.928198, -87.694755)"
2013-08-08,9:16:45 PM,41.9281983333333,-87.69415500000001,2013,8,8,32,3,"(41.928198, -87.694155)"
2013-08-08,9:16:55 PM,41.927893333333294,-87.6940183333333,2013,8,8,32,3,"(41.927893, -87.694018)"
2013-08-08,9:17:05 PM,41.9274783333333,-87.693905,2013,8,8,32,3,"(41.927478, -87.693905)"
2013-08-08,9:17:15 PM,41.927005,-87.6938883333333,2013,8,8,32,3,"(41.927005, -87.693888)"
2013-08-08,9:17:25 PM,41.9266316666667,-87.6938583333333,2013,8,8,32,3,"(41.926632, -87.693858)"
2013-08-08,9:17:35 PM,41.92620166666671,-87.6938466666667,2013,8,8,32,3,"(41.926202, -87.693847)"
2013-08-08,9:17:45 PM,41.925715000000004,-87.6938183333333,2013,8,8,32,3,"(41.925715, -87.693818)"
2013-08-08,9:18:35 PM,41.9255566666667,-87.69500500000001,2013,8,8,32,3,"(41.925557, -87.695005)"
2013-08-08,9:18:45 PM,41.925965000000005,-87.6950466666667,2013,8,8,32,3,"(41.925965, -87.695047)"
2013-08-08,9:18:55 PM,41.9263916666667,-87.6950783333333,2013,8,8,32,3,"(41.926392, -87.695078)"
2013-08-08,9:19:15 PM,41.92696,-87.695105,2013,8,8,32,3,"(41.92696, -87.695105)"
2013-08-08,9:19:25 PM,41.9274983333333,-87.69511666666669,2013,8,8,32,3,"(41.927498, -87.695117)"
2013-08-08,9:19:35 PM,41.9280466666667,-87.69514833333331,2013,8,8,32,3,"(41.928047, -87.695148)"
2013-08-08,9:20:05 PM,41.9286933333333,-87.6951583333333,2013,8,8,32,3,"(41.928693, -87.695158)"
2013-08-08,9:20:15 PM,41.9291416666667,-87.6951733333333,2013,8,8,32,3,"(41.929142, -87.695173)"
2013-08-08,9:20:25 PM,41.9295666666667,-87.6951833333333,2013,8,8,32,3,"(41.929567, -87.695183)"
2013-08-08,9:20:55 PM,41.9301216666667,-87.69630500000001,2013,8,8,32,3,"(41.930122, -87.696305)"
2013-08-08,9:21:05 PM,41.930575,-87.6964316666667,2013,8,8,32,3,"(41.930575, -87.696432)"
2013-08-08,9:23:35 PM,41.928211666666705,-87.69145,2013,8,8,32,3,"(41.928212, -87.69145)"
2013-08-08,9:23:45 PM,41.927805,-87.69143333333331,2013,8,8,32,3,"(41.927805, -87.691433)"
2013-08-08,9:23:55 PM,41.9273,-87.6914083333333,2013,8,8,32,3,"(41.9273, -87.691408)"
2013-08-08,9:24:05 PM,41.926815000000005,-87.69138000000001,2013,8,8,32,3,"(41.926815, -87.69138)"
2013-08-08,9:24:15 PM,41.926218333333296,-87.69136,2013,8,8,32,3,"(41.926218, -87.69136)"
2013-08-08,9:24:25 PM,41.92564,-87.6913383333333,2013,8,8,32,3,"(41.92564, -87.691338)"
2013-08-08,9:27:05 PM,41.92272,-87.687095,2013,8,8,32,3,"(41.92272, -87.687095)"
2013-08-08,9:27:15 PM,41.92273,-87.6864783333333,2013,8,8,32,3,"(41.92273, -87.686478)"
2013-08-08,9:27:25 PM,41.9227366666667,-87.6858333333333,2013,8,8,32,3,"(41.922737, -87.685833)"
2013-08-08,9:27:35 PM,41.9227383333333,-87.685185,2013,8,8,32,3,"(41.922738, -87.685185)"
2013-08-08,9:27:45 PM,41.922748333333296,-87.6844266666667,2013,8,8,32,3,"(41.922748, -87.684427)"
2013-08-08,9:27:55 PM,41.922734999999996,-87.683635,2013,8,8,32,3,"(41.922735, -87.683635)"
2013-08-08,9:28:05 PM,41.922755,-87.6829216666667,2013,8,8,32,3,"(41.922755, -87.682922)"
2013-08-08,9:28:15 PM,41.9227616666667,-87.6822316666667,2013,8,8,32,3,"(41.922762, -87.682232)"
2013-08-08,9:28:25 PM,41.9227783333333,-87.68176,2013,8,8,32,3,"(41.922778, -87.68176)"
2013-08-08,9:28:35 PM,41.922791666666704,-87.6811033333333,2013,8,8,32,3,"(41.922792, -87.681103)"
2013-08-08,9:28:45 PM,41.9228,-87.6806533333333,2013,8,8,32,3,"(41.9228, -87.680653)"
2013-08-08,9:28:37 PM,41.922683333333296,-87.679875,2013,8,8,32,3,"(41.922683, -87.679875)"
2013-08-08,9:28:47 PM,41.9223366666667,-87.6793716666667,2013,8,8,32,3,"(41.922337, -87.679372)"
2013-08-08,9:30:07 PM,41.9216916666667,-87.68149,2013,8,8,32,3,"(41.921692, -87.68149)"
2013-08-08,9:30:17 PM,41.922143333333295,-87.6815016666667,2013,8,8,32,3,"(41.922143, -87.681502)"
2013-08-08,9:30:27 PM,41.922635,-87.6815366666667,2013,8,8,32,3,"(41.922635, -87.681537)"
2013-08-08,9:31:07 PM,41.923605,-87.6814666666667,2013,8,8,32,3,"(41.923605, -87.681467)"
2013-08-08,9:31:17 PM,41.923320000000004,-87.680865,2013,8,8,32,3,"(41.92332, -87.680865)"
2013-08-08,9:31:27 PM,41.9229533333333,-87.680385,2013,8,8,32,3,"(41.922953, -87.680385)"
2013-08-08,9:31:37 PM,41.9225316666667,-87.6803683333333,2013,8,8,32,3,"(41.922532, -87.680368)"
2013-08-08,9:31:47 PM,41.922005,-87.6803383333333,2013,8,8,32,3,"(41.922005, -87.680338)"
2013-08-08,9:31:57 PM,41.9215716666667,-87.6803166666667,2013,8,8,32,3,"(41.921572, -87.680317)"
2013-08-08,9:32:07 PM,41.921156666666704,-87.68028833333331,2013,8,8,32,3,"(41.921157, -87.680288)"
2013-08-08,9:32:17 PM,41.920756666666705,-87.6802333333333,2013,8,8,32,3,"(41.920757, -87.680233)"
2013-08-08,9:32:57 PM,41.919123333333296,-87.6800883333333,2013,8,8,32,3,"(41.919123, -87.680088)"
2013-08-08,9:33:07 PM,41.9186816666667,-87.6800566666667,2013,8,8,32,3,"(41.918682, -87.680057)"
2013-08-08,9:34:07 PM,41.91825,-87.6824433333333,2013,8,8,32,3,"(41.91825, -87.682443)"
2013-08-08,9:34:57 PM,41.92057,-87.6827133333333,2013,8,8,32,3,"(41.92057, -87.682713)"
2013-08-08,9:35:07 PM,41.9210133333333,-87.6827533333333,2013,8,8,32,3,"(41.921013, -87.682753)"
2013-08-08,9:35:17 PM,41.92152,-87.6827816666667,2013,8,8,32,3,"(41.92152, -87.682782)"
2013-08-08,9:35:37 PM,41.9226316666667,-87.682835,2013,8,8,32,3,"(41.922632, -87.682835)"
2013-08-08,9:35:47 PM,41.9232,-87.682875,2013,8,8,32,3,"(41.9232, -87.682875)"
2013-08-08,9:35:57 PM,41.923755,-87.68288000000001,2013,8,8,32,3,"(41.923755, -87.68288)"
2013-08-08,9:36:07 PM,41.924170000000004,-87.683015,2013,8,8,32,3,"(41.92417, -87.683015)"
2013-08-08,9:36:17 PM,41.924155,-87.6837266666667,2013,8,8,32,3,"(41.924155, -87.683727)"
2013-08-08,9:36:27 PM,41.924138333333296,-87.6843033333333,2013,8,8,32,3,"(41.924138, -87.684303)"
2013-08-08,9:36:37 PM,41.92413,-87.6849383333333,2013,8,8,32,3,"(41.92413, -87.684938)"
2013-08-08,9:36:47 PM,41.923913333333296,-87.68517,2013,8,8,32,3,"(41.923913, -87.68517)"
2013-08-08,9:36:57 PM,41.9234966666667,-87.6851583333333,2013,8,8,32,3,"(41.923497, -87.685158)"
2013-08-08,9:37:07 PM,41.922971666666704,-87.68508666666669,2013,8,8,32,3,"(41.922972, -87.685087)"
2013-08-08,9:37:27 PM,41.9226183333333,-87.6854166666667,2013,8,8,32,3,"(41.922618, -87.685417)"
2013-08-08,9:37:37 PM,41.9221966666667,-87.6854183333333,2013,8,8,32,3,"(41.922197, -87.685418)"
2013-08-08,9:37:47 PM,41.9218416666667,-87.6854133333333,2013,8,8,32,3,"(41.921842, -87.685413)"
2013-08-08,9:37:57 PM,41.921345,-87.6853533333333,2013,8,8,32,3,"(41.921345, -87.685353)"
2013-08-08,9:38:07 PM,41.92091,-87.68531,2013,8,8,32,3,"(41.92091, -87.68531)"
2013-08-08,9:38:17 PM,41.920756666666705,-87.68513,2013,8,8,32,3,"(41.920757, -87.68513)"
2013-08-08,9:38:27 PM,41.92044,-87.6849583333333,2013,8,8,32,3,"(41.92044, -87.684958)"
2013-08-08,9:38:37 PM,41.920086666666705,-87.6849366666667,2013,8,8,32,3,"(41.920087, -87.684937)"
2013-08-08,9:38:47 PM,41.9200016666667,-87.6855066666667,2013,8,8,32,3,"(41.920002, -87.685507)"
2013-08-08,9:38:57 PM,41.91997,-87.6862383333333,2013,8,8,32,3,"(41.91997, -87.686238)"
2013-08-08,9:39:27 PM,41.92069,-87.686925,2013,8,8,32,3,"(41.92069, -87.686925)"
2013-08-08,9:39:37 PM,41.920688333333295,-87.6863216666667,2013,8,8,32,3,"(41.920688, -87.686322)"
2013-08-08,9:40:07 PM,41.9207016666667,-87.6855116666667,2013,8,8,32,3,"(41.920702, -87.685512)"
2013-08-08,9:40:17 PM,41.920713333333296,-87.684975,2013,8,8,32,3,"(41.920713, -87.684975)"
2013-08-08,9:40:27 PM,41.920888333333295,-87.68469,2013,8,8,32,3,"(41.920888, -87.68469)"
2013-08-08,9:41:15 PM,41.9217333333333,-87.6847233333333,2013,8,8,32,3,"(41.921733, -87.684723)"
2013-08-08,9:41:25 PM,41.922211666666705,-87.684765,2013,8,8,32,3,"(41.922212, -87.684765)"
2013-08-08,9:41:45 PM,41.9225583333333,-87.6842233333333,2013,8,8,32,3,"(41.922558, -87.684223)"
2013-08-08,9:41:55 PM,41.922588333333294,-87.683415,2013,8,8,32,3,"(41.922588, -87.683415)"
2013-08-08,9:42:15 PM,41.9226183333333,-87.6826483333333,2013,8,8,32,3,"(41.922618, -87.682648)"
2013-08-08,9:42:25 PM,41.922635,-87.6819366666667,2013,8,8,32,3,"(41.922635, -87.681937)"
2013-08-08,9:42:35 PM,41.9226466666667,-87.6813466666667,2013,8,8,32,3,"(41.922647, -87.681347)"
2013-08-08,9:42:45 PM,41.922656666666704,-87.6806383333333,2013,8,8,32,3,"(41.922657, -87.680638)"
2013-08-08,9:43:05 PM,41.921820000000004,-87.68039,2013,8,8,32,3,"(41.92182, -87.68039)"
2013-08-08,9:43:15 PM,41.92142,-87.68033,2013,8,8,32,3,"(41.92142, -87.68033)"
2013-08-08,9:44:05 PM,41.920055,-87.67806,2013,8,8,32,3,"(41.920055, -87.67806)"
2013-08-08,9:44:15 PM,41.9200483333333,-87.6788133333333,2013,8,8,32,3,"(41.920048, -87.678813)"
2013-08-08,9:44:25 PM,41.920004999999996,-87.6796516666667,2013,8,8,32,3,"(41.920005, -87.679652)"
2013-08-08,9:44:45 PM,41.919990000000006,-87.6808183333333,2013,8,8,32,3,"(41.91999, -87.680818)"
2013-08-08,9:44:55 PM,41.9199783333333,-87.68155166666669,2013,8,8,32,3,"(41.919978, -87.681552)"
2013-08-08,9:45:05 PM,41.9199666666667,-87.68231166666669,2013,8,8,32,3,"(41.919967, -87.682312)"
2013-08-08,9:45:15 PM,41.919951666666705,-87.6829916666667,2013,8,8,32,3,"(41.919952, -87.682992)"
2013-08-08,9:45:25 PM,41.9199466666667,-87.6838033333333,2013,8,8,32,3,"(41.919947, -87.683803)"
2013-08-08,9:45:35 PM,41.9199333333333,-87.684585,2013,8,8,32,3,"(41.919933, -87.684585)"
2013-08-08,9:45:45 PM,41.9199083333333,-87.685355,2013,8,8,32,3,"(41.919908, -87.685355)"
2013-08-08,9:45:55 PM,41.919883333333296,-87.6861583333333,2013,8,8,32,3,"(41.919883, -87.686158)"
2013-08-08,9:47:15 PM,41.919109999999996,-87.686555,2013,8,8,32,3,"(41.91911, -87.686555)"
2013-08-08,9:47:25 PM,41.919118333333294,-87.6858583333333,2013,8,8,32,3,"(41.919118, -87.685858)"
2013-08-08,9:47:35 PM,41.919126666666706,-87.68520500000001,2013,8,8,32,3,"(41.919127, -87.685205)"
2013-08-08,9:47:45 PM,41.91915,-87.6845283333333,2013,8,8,32,3,"(41.91915, -87.684528)"
2013-08-08,9:47:55 PM,41.9191533333333,-87.6837566666667,2013,8,8,32,3,"(41.919153, -87.683757)"
2013-08-08,9:48:05 PM,41.919186666666704,-87.68301,2013,8,8,32,3,"(41.919187, -87.68301)"
2013-08-08,9:48:15 PM,41.919208333333295,-87.68226666666669,2013,8,8,32,3,"(41.919208, -87.682267)"
2013-08-08,9:48:25 PM,41.9192216666667,-87.681475,2013,8,8,32,3,"(41.919222, -87.681475)"
2013-08-08,9:48:35 PM,41.9192433333333,-87.68064,2013,8,8,32,3,"(41.919243, -87.68064)"
2013-08-08,9:48:45 PM,41.919258333333296,-87.67979,2013,8,8,32,3,"(41.919258, -87.67979)"
2013-08-08,9:48:55 PM,41.919276666666704,-87.67884000000001,2013,8,8,32,3,"(41.919277, -87.67884)"
2013-08-08,9:49:25 PM,41.9185266666667,-87.67832,2013,8,8,32,3,"(41.918527, -87.67832)"
2013-08-08,9:49:35 PM,41.918516666666704,-87.6791216666667,2013,8,8,32,3,"(41.918517, -87.679122)"
2013-08-08,9:49:45 PM,41.91850166666671,-87.67995,2013,8,8,32,3,"(41.918502, -87.67995)"
2013-08-08,9:49:55 PM,41.918493333333295,-87.68068833333331,2013,8,8,32,3,"(41.918493, -87.680688)"
2013-08-08,9:50:05 PM,41.9184783333333,-87.6815016666667,2013,8,8,32,3,"(41.918478, -87.681502)"
2013-08-08,9:50:15 PM,41.9184366666667,-87.68221333333331,2013,8,8,32,3,"(41.918437, -87.682213)"
2013-08-08,9:50:25 PM,41.9184216666667,-87.68288333333331,2013,8,8,32,3,"(41.918422, -87.682883)"
2013-08-08,9:50:35 PM,41.9184,-87.6836833333333,2013,8,8,32,3,"(41.9184, -87.683683)"
2013-08-08,9:51:05 PM,41.9183533333333,-87.6857366666667,2013,8,8,32,3,"(41.918353, -87.685737)"
2013-08-08,9:51:15 PM,41.918335,-87.6864783333333,2013,8,8,32,3,"(41.918335, -87.686478)"
2013-08-08,9:56:35 PM,41.926435,-87.68687,2013,8,8,32,3,"(41.926435, -87.68687)"
2013-08-08,9:56:45 PM,41.9262733333333,-87.6861866666667,2013,8,8,32,3,"(41.926273, -87.686187)"
2013-08-08,9:56:55 PM,41.92592,-87.6856383333333,2013,8,8,32,3,"(41.92592, -87.685638)"
2013-08-08,9:57:05 PM,41.925703333333296,-87.6858516666667,2013,8,8,32,3,"(41.925703, -87.685852)"
2013-08-08,9:59:05 PM,41.93021833333329,-87.6890466666667,2013,8,8,32,3,"(41.930218, -87.689047)"
2013-08-08,9:59:15 PM,41.930265000000006,-87.68995833333331,2013,8,8,32,3,"(41.930265, -87.689958)"
2013-08-08,9:59:25 PM,41.930691666666704,-87.6902066666667,2013,8,8,32,3,"(41.930692, -87.690207)"
2013-08-08,9:59:35 PM,41.931233333333296,-87.69025500000001,2013,8,8,32,3,"(41.931233, -87.690255)"
2013-08-08,10:00:15 PM,41.931676666666704,-87.6890783333333,2013,8,8,32,3,"(41.931677, -87.689078)"
2013-08-08,10:00:25 PM,41.931233333333296,-87.6890466666667,2013,8,8,32,3,"(41.931233, -87.689047)"
2013-08-08,10:00:35 PM,41.930716666666704,-87.6890083333333,2013,8,8,32,3,"(41.930717, -87.689008)"
2013-08-08,10:01:35 PM,41.932575,-87.6903233333333,2013,8,8,32,3,"(41.932575, -87.690323)"
2013-08-08,10:01:45 PM,41.9332416666667,-87.6903466666667,2013,8,8,32,3,"(41.933242, -87.690347)"
2013-08-08,10:02:05 PM,41.9339083333333,-87.6905133333333,2013,8,8,32,3,"(41.933908, -87.690513)"
2013-08-08,10:02:15 PM,41.933890000000005,-87.69105,2013,8,8,32,3,"(41.93389, -87.69105)"
2013-08-08,10:13:25 PM,41.938213333333294,-87.6856416666667,2013,8,8,32,3,"(41.938213, -87.685642)"
2013-08-08,10:13:35 PM,41.937754999999996,-87.685625,2013,8,8,32,3,"(41.937755, -87.685625)"
2013-08-08,10:13:45 PM,41.9372216666667,-87.68561333333331,2013,8,8,32,3,"(41.937222, -87.685613)"
2013-08-08,10:14:05 PM,41.9366166666667,-87.68559499999999,2013,8,8,32,3,"(41.936617, -87.685595)"
2013-08-08,10:14:15 PM,41.936205,-87.6855533333333,2013,8,8,32,3,"(41.936205, -87.685553)"
2013-08-08,10:14:25 PM,41.9357433333333,-87.6855433333333,2013,8,8,32,3,"(41.935743, -87.685543)"
2013-08-08,10:14:35 PM,41.935213333333294,-87.685505,2013,8,8,32,3,"(41.935213, -87.685505)"
2013-08-08,10:14:45 PM,41.9351566666667,-87.6848566666667,2013,8,8,32,3,"(41.935157, -87.684857)"
2013-08-08,10:14:55 PM,41.9351533333333,-87.6841666666667,2013,8,8,32,3,"(41.935153, -87.684167)"
2013-08-08,10:15:05 PM,41.935128333333296,-87.6834533333333,2013,8,8,32,3,"(41.935128, -87.683453)"
2013-08-08,10:15:15 PM,41.935295,-87.68321999999999,2013,8,8,32,3,"(41.935295, -87.68322)"
2013-08-08,10:15:25 PM,41.935665,-87.68321,2013,8,8,32,3,"(41.935665, -87.68321)"
2013-08-08,10:16:25 PM,41.936266666666704,-87.6831816666667,2013,8,8,32,3,"(41.936267, -87.683182)"
2013-08-08,10:16:35 PM,41.936868333333294,-87.68321,2013,8,8,32,3,"(41.936868, -87.68321)"
2013-08-08,10:17:05 PM,41.9382683333333,-87.6832466666667,2013,8,8,32,3,"(41.938268, -87.683247)"
2013-08-08,10:17:15 PM,41.938590000000005,-87.6832466666667,2013,8,8,32,3,"(41.93859, -87.683247)"
2013-08-08,10:18:05 PM,41.938928333333294,-87.6808183333333,2013,8,8,32,3,"(41.938928, -87.680818)"
2013-08-08,10:18:15 PM,41.9383866666667,-87.68079166666669,2013,8,8,32,3,"(41.938387, -87.680792)"
2013-08-08,10:18:25 PM,41.937796666666706,-87.68077,2013,8,8,32,3,"(41.937797, -87.68077)"
2013-08-08,10:18:35 PM,41.9372233333333,-87.68073333333331,2013,8,8,32,3,"(41.937223, -87.680733)"
2013-08-08,10:18:45 PM,41.936631666666706,-87.68072,2013,8,8,32,3,"(41.936632, -87.68072)"
2013-08-08,10:18:55 PM,41.9360783333333,-87.68068833333331,2013,8,8,32,3,"(41.936078, -87.680688)"
2013-08-08,10:19:15 PM,41.9359866666667,-87.6794616666667,2013,8,8,32,3,"(41.935987, -87.679462)"
2013-08-08,10:19:55 PM,41.937698333333294,-87.67845,2013,8,8,32,3,"(41.937698, -87.67845)"
2013-08-08,10:20:05 PM,41.937768333333295,-87.67908666666669,2013,8,8,32,3,"(41.937768, -87.679087)"
2013-08-08,10:20:15 PM,41.9377616666667,-87.6797116666667,2013,8,8,32,3,"(41.937762, -87.679712)"
2013-08-08,10:20:25 PM,41.937751666666706,-87.6803133333333,2013,8,8,32,3,"(41.937752, -87.680313)"
2013-08-08,10:20:35 PM,41.937754999999996,-87.6811066666667,2013,8,8,32,3,"(41.937755, -87.681107)"
2013-08-08,10:20:45 PM,41.93775,-87.6820283333333,2013,8,8,32,3,"(41.93775, -87.682028)"
2013-08-08,10:20:55 PM,41.9377533333333,-87.6828416666667,2013,8,8,32,3,"(41.937753, -87.682842)"
2013-08-08,10:21:05 PM,41.937763333333294,-87.68355333333331,2013,8,8,32,3,"(41.937763, -87.683553)"
2013-08-08,10:21:15 PM,41.937746666666705,-87.68443,2013,8,8,32,3,"(41.937747, -87.68443)"
2013-08-08,10:22:35 PM,41.936556666666704,-87.6830466666667,2013,8,8,32,3,"(41.936557, -87.683047)"
2013-08-08,10:22:45 PM,41.937121666666705,-87.6830783333333,2013,8,8,32,3,"(41.937122, -87.683078)"
2013-08-08,10:22:55 PM,41.937633333333295,-87.6830916666667,2013,8,8,32,3,"(41.937633, -87.683092)"
2013-08-08,10:23:05 PM,41.9382016666667,-87.6831316666667,2013,8,8,32,3,"(41.938202, -87.683132)"
2013-08-08,10:23:15 PM,41.9385016666667,-87.682835,2013,8,8,32,3,"(41.938502, -87.682835)"
2013-08-08,10:23:25 PM,41.9384933333333,-87.682025,2013,8,8,32,3,"(41.938493, -87.682025)"
2013-08-08,10:23:35 PM,41.93851,-87.6811583333333,2013,8,8,32,3,"(41.93851, -87.681158)"
2013-08-08,10:23:45 PM,41.93829,-87.6808266666667,2013,8,8,32,3,"(41.93829, -87.680827)"
2013-08-08,8:31:35 PM,41.938775,-87.7047983333333,2013,8,8,32,3,"(41.938775, -87.704798)"
2013-08-08,8:31:45 PM,41.938425,-87.7047183333333,2013,8,8,32,3,"(41.938425, -87.704718)"
2013-08-08,8:31:55 PM,41.938438333333295,-87.7041916666667,2013,8,8,32,3,"(41.938438, -87.704192)"
2013-08-08,8:32:05 PM,41.9384733333333,-87.70355500000001,2013,8,8,32,3,"(41.938473, -87.703555)"
2013-08-08,8:32:15 PM,41.938461666666704,-87.70299666666669,2013,8,8,32,3,"(41.938462, -87.702997)"
2013-08-08,8:32:25 PM,41.938748333333294,-87.7028,2013,8,8,32,3,"(41.938748, -87.7028)"
2013-08-08,8:32:45 PM,41.9395216666667,-87.7027816666667,2013,8,8,32,3,"(41.939522, -87.702782)"
2013-08-08,8:32:55 PM,41.9401066666667,-87.7027866666667,2013,8,8,32,3,"(41.940107, -87.702787)"
2013-08-08,8:33:05 PM,41.940673333333294,-87.70279000000001,2013,8,8,32,3,"(41.940673, -87.70279)"
2013-08-08,8:33:15 PM,41.941011666666704,-87.702885,2013,8,8,32,3,"(41.941012, -87.702885)"
2013-08-08,8:33:25 PM,41.94099,-87.703505,2013,8,8,32,3,"(41.94099, -87.703505)"
